Platform,ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR (%),CPC,CPM,CPA,Reporting_Start_Year,Reporting_Start_Month,Reporting_Start_Weekday,Reporting_End_Year,Reporting_End_Month,Reporting_End_Weekday,Row_ID,DataQuality
,1121117,26/08/2017,26/08/2017,1178,144535,30-34,M,19,24,25,98759,15,26.56999946,1,1,0.02%,177.13%,26.90%,2657.00%,,,,,,,,
,1121119,25/08/2017,25/08/2017,1178,144535,30-34,M,19,21,22,345371,54,93.08999991,7,3,0.02%,172.39%,26.95%,1329.86%,,,,,,,,
,1121121,25/08/2017,25/08/2017,1178,144536,30-34,M,20,22,25,323899,46,78.9200002,5,1,0.01%,171.57%,24.37%,1578.40%,,,,,,,,
,1121122,25/08/2017,25/08/2017,1178,144536,30-34,M,20,21,25,399199,58,103.1500002,3,0,0.01%,177.84%,25.84%,3438.33%,,,,,,,,
,1121123,25/08/2017,25/08/2017,1178,144536,30-34,M,20,24,22,171202,22,36.53000021,3,1,0.01%,166.05%,21.34%,1217.67%,,,,,,,,
,1121124,26/08/2017,26/08/2017,1178,144536,30-34,M,20,26,24,128386,15,28.85000002,2,1,0.01%,192.33%,22.47%,1442.50%,,,,,,,,
,1121125,26/08/2017,26/08/2017,1178,144536,30-34,M,20,26,24,1034284,152,257.7099986,20,9,0.01%,169.55%,24.92%,1288.55%,,,,,,,,
,1121126,26/08/2017,26/08/2017,1178,144536,30-34,M,20,21,24,45923,5,7.220000148,2,0,0.01%,144.40%,15.72%,361.00%,,,,,,,,
,1121127,26/08/2017,26/08/2017,1178,144537,30-34,M,21,23,22,40873,4,7.899999976,2,1,0.01%,197.50%,19.33%,395.00%,,,,,,,,
,1121128,26/08/2017,26/08/2017,1178,144537,30-34,M,21,26,22,286553,34,62.06000042,2,1,0.01%,182.53%,21.66%,3103.00%,,,,,,,,
,1121129,28/08/2017,28/08/2017,1178,144537,30-34,M,21,25,25,20618,1,2.099999905,2,1,0.00%,210.00%,10.19%,105.00%,,,,,,,,
,1121131,28/08/2017,28/08/2017,1178,144537,30-34,M,21,27,25,83591,7,14.14000046,2,2,0.01%,202.00%,16.92%,707.00%,,,,,,,,
,1121132,21/08/2017,21/08/2017,1178,144537,30-34,M,21,23,27,114923,12,23.73000026,4,2,0.01%,197.75%,20.65%,593.25%,,,,,,,,
,1121133,21/08/2017,21/08/2017,1178,144538,30-34,M,22,25,23,25002,1,1.710000038,1,0,0.00%,171.00%,6.84%,171.00%,,,,,,,,
,1121134,21/08/2017,21/08/2017,1178,144538,30-34,M,22,27,28,68905,5,9.440000057,1,0,0.01%,188.80%,13.70%,944.00%,,,,,,,,
,1121136,21/08/2017,21/08/2017,1178,144538,30-34,M,22,26,26,169588,16,27.79999924,1,0,0.01%,173.75%,16.39%,2780.00%,,,,,,,,
,1121138,21/08/2017,21/08/2017,1178,144538,30-34,M,22,26,24,328991,35,67.65000057,5,2,0.01%,193.29%,20.56%,1353.00%,,,,,,,,
,1121141,21/08/2017,21/08/2017,1178,144539,30-34,M,23,29,27,23198,2,2.980000019,1,0,0.01%,149.00%,12.85%,298.00%,,,,,,,,
,1121142,21/08/2017,21/08/2017,1178,144539,30-34,M,23,24,27,26890,2,3.24000001,1,0,0.01%,162.00%,12.05%,324.00%,,,,,,,,
,1121143,21/08/2017,21/08/2017,1178,144539,30-34,M,23,28,27,221695,31,52.26000011,5,2,0.01%,168.58%,23.57%,1045.20%,,,,,,,,
,1121152,20/08/2017,20/08/2017,1178,144541,30-34,M,24,29,28,88443,7,13.0400002,1,1,0.01%,186.29%,14.74%,1304.00%,,,,,,,,
,1121153,20/08/2017,20/08/2017,1178,144541,30-34,M,24,27,30,187856,23,38.38999975,5,1,0.01%,166.91%,20.44%,767.80%,,,,,,,,
,1121164,19/08/2017,19/08/2017,1178,144545,30-34,M,25,31,30,570699,80,138.7699997,9,2,0.01%,173.46%,24.32%,1541.89%,,,,,,,,
,1121167,19/08/2017,19/08/2017,1178,144545,30-34,M,25,29,31,1063508,145,260.3800013,23,7,0.01%,179.57%,24.48%,1132.09%,,,,,,,,
,1121168,19/08/2017,19/08/2017,1178,144545,30-34,M,25,27,28,50523,6,8.549999952,1,0,0.01%,142.50%,16.92%,855.00%,,,,,,,,
,1121172,20/08/2017,20/08/2017,1178,144547,30-34,M,26,30,28,87935,9,15.63000023,1,0,0.01%,173.67%,17.77%,1563.00%,,,,,,,,
,1121173,20/08/2017,20/08/2017,1178,144547,30-34,M,26,31,32,278225,33,60.19999957,3,0,0.01%,182.42%,21.64%,2006.67%,,,,,,,,
,1121175,20/08/2017,20/08/2017,1178,144547,30-34,M,26,28,29,209461,20,34.19000006,1,0,0.01%,170.95%,16.32%,3419.00%,,,,,,,,
,1121177,20/08/2017,20/08/2017,1178,144547,30-34,M,26,28,29,26316,2,3.24000001,3,0,0.01%,162.00%,12.31%,108.00%,,,,,,,,
,1121181,20/08/2017,20/08/2017,1178,144549,30-34,M,27,32,29,41030,3,5.140000105,2,1,0.01%,171.33%,12.53%,257.00%,,,,,,,,
,1121182,20/08/2017,20/08/2017,1178,144549,30-34,M,27,28,33,876671,120,216.5599982,22,4,0.01%,180.47%,24.70%,984.36%,,,,,,,,
,1121183,21/08/2017,21/08/2017,1178,144549,30-34,M,27,32,29,399392,53,93.07000041,5,0,0.01%,175.60%,23.30%,1861.40%,,,,,,,,
,1121184,22/08/2017,22/08/2017,1178,144549,30-34,M,27,31,29,283858,30,56.05999923,1,0,0.01%,186.87%,19.75%,5606.00%,,,,,,,,
,1121185,23/08/2017,23/08/2017,1178,144549,30-34,M,27,28,29,260699,31,54.09999871,5,2,0.01%,174.52%,20.75%,1082.00%,,,,,,,,
,1121193,23/08/2017,23/08/2017,1178,144552,30-34,M,28,34,29,57781,5,7.800000072,2,1,0.01%,156.00%,13.50%,390.00%,,,,,,,,
,1121195,23/08/2017,23/08/2017,1178,144552,30-34,M,28,34,33,38757,3,5.220000029,1,0,0.01%,174.00%,13.47%,522.00%,,,,,,,,
,1121196,23/08/2017,23/08/2017,1178,144552,30-34,M,28,29,29,1392288,206,358.5500029,31,7,0.01%,174.05%,25.75%,1156.61%,,,,,,,,
,1121197,23/08/2017,23/08/2017,1178,144552,30-34,M,28,30,32,1109387,159,280.9899995,13,2,0.01%,176.72%,25.33%,2161.46%,,,,,,,,
,1121202,28/08/2017,28/08/2017,1178,144554,30-34,M,29,32,34,581281,65,115.1200008,10,5,0.01%,177.11%,19.80%,1151.20%,,,,,,,,
,1121203,23/08/2017,23/08/2017,1178,144554,30-34,M,29,35,33,1048861,128,219.770002,22,8,0.01%,171.70%,20.95%,998.95%,,,,,,,,
,1121205,23/08/2017,23/08/2017,1178,144554,30-34,M,29,32,30,297452,30,52.01999986,4,1,0.01%,173.40%,17.49%,1300.50%,,,,,,,,
,1121206,23/08/2017,23/08/2017,1178,144554,30-34,M,29,34,31,227925,22,35.30999994,22,12,0.01%,160.50%,15.49%,160.50%,,,,,,,,
,1121207,23/08/2017,23/08/2017,1178,144554,30-34,M,29,34,31,374175,38,63.32000101,8,3,0.01%,166.63%,16.92%,791.50%,,,,,,,,
,1121211,23/08/2017,23/08/2017,1178,144556,30-34,M,30,32,31,223586,32,54.24000037,1,0,0.01%,169.50%,24.26%,5424.00%,,,,,,,,
,1121213,22/08/2017,22/08/2017,1178,144556,30-34,M,30,31,35,283170,39,65.22999996,2,1,0.01%,167.26%,23.04%,3261.50%,,,,,,,,
,1121215,22/08/2017,22/08/2017,1178,144556,30-34,M,30,31,34,41636,3,4.210000038,1,0,0.01%,140.33%,10.11%,421.00%,,,,,,,,
,1121216,22/08/2017,22/08/2017,1178,144556,30-34,M,30,32,34,198658,30,48.60999978,8,1,0.02%,162.03%,24.47%,607.62%,,,,,,,,
,1121220,22/08/2017,22/08/2017,1178,144558,30-34,M,31,37,35,100596,10,13.91999972,4,2,0.01%,139.20%,13.84%,348.00%,,,,,,,,
,1121223,22/08/2017,22/08/2017,1178,144558,30-34,M,31,37,35,64020,5,11.0599997,1,0,0.01%,221.20%,17.28%,1106.00%,,,,,,,,
,1121224,23/08/2017,23/08/2017,1178,144558,30-34,M,31,32,33,14289,0,0,1,0,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121229,22/08/2017,22/08/2017,1178,144561,30-34,M,32,36,37,404866,43,87.42000079,4,0,0.01%,203.30%,21.59%,2185.50%,,,,,,,,
,1121231,22/08/2017,22/08/2017,1178,144561,30-34,M,32,36,35,22256,1,1.659999967,1,1,0.00%,166.00%,7.46%,166.00%,,,,,,,,
,1121233,22/08/2017,22/08/2017,1178,144561,30-34,M,32,34,36,57690,4,6.74000001,1,0,0.01%,168.50%,11.68%,674.00%,,,,,,,,
,1121241,27/08/2017,27/08/2017,1178,144562,30-34,M,36,40,37,24952,5,8.220000267,3,2,0.02%,164.40%,32.94%,274.00%,,,,,,,,
,1121242,27/08/2017,27/08/2017,1178,144562,30-34,M,36,37,39,38900,3,5.580000043,1,0,0.01%,186.00%,14.34%,558.00%,,,,,,,,
,1121243,22/08/2017,22/08/2017,1178,144562,30-34,M,36,42,42,53520,6,9.2299999,1,1,0.01%,153.83%,17.25%,923.00%,,,,,,,,
,1121244,22/08/2017,22/08/2017,1178,144562,30-34,M,36,41,41,181683,20,34.22999972,2,1,0.01%,171.15%,18.84%,1711.50%,,,,,,,,
,1121245,22/08/2017,22/08/2017,1178,144562,30-34,M,36,37,40,29185,2,3.149999976,1,0,0.01%,157.50%,10.79%,315.00%,,,,,,,,
,1121246,22/08/2017,22/08/2017,1178,144562,30-34,M,36,41,38,105047,13,20.2099994,3,1,0.01%,155.46%,19.24%,673.67%,,,,,,,,
,1121250,22/08/2017,22/08/2017,1178,144565,30-34,M,63,67,64,287976,31,59.43999982,3,2,0.01%,191.74%,20.64%,1981.33%,,,,,,,,
,1121251,23/08/2017,23/08/2017,1178,144565,30-34,M,63,65,69,212175,22,38.58999968,2,1,0.01%,175.41%,18.19%,1929.50%,,,,,,,,
,1121252,23/08/2017,23/08/2017,1178,144565,30-34,M,63,69,67,11139,0,0,1,1,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121254,22/08/2017,22/08/2017,1178,144565,30-34,M,63,64,65,124005,11,21.84999979,4,1,0.01%,198.64%,17.62%,546.25%,,,,,,,,
,1121255,22/08/2017,22/08/2017,1178,144565,30-34,M,63,64,67,20423,1,1.960000038,1,0,0.00%,196.00%,9.60%,196.00%,,,,,,,,
,1121261,22/08/2017,22/08/2017,1178,144567,30-34,M,64,67,65,103001,14,22.32000005,1,0,0.01%,159.43%,21.67%,2232.00%,,,,,,,,
,1121262,30/08/2017,30/08/2017,1178,144567,30-34,M,64,66,67,447420,66,110.2399991,7,2,0.01%,167.03%,24.64%,1574.86%,,,,,,,,
,1121263,30/08/2017,30/08/2017,1178,144567,30-34,M,64,66,69,156101,19,29.75000048,2,2,0.01%,156.58%,19.06%,1487.50%,,,,,,,,
,1121264,30/08/2017,30/08/2017,1178,144567,30-34,M,64,70,67,93015,12,18.47000015,1,0,0.01%,153.92%,19.86%,1847.00%,,,,,,,,
,1121265,22/08/2017,22/08/2017,1178,144568,30-34,M,65,70,68,145398,23,36.24000025,1,0,0.02%,157.57%,24.92%,3624.00%,,,,,,,,
,1121269,22/08/2017,22/08/2017,1178,144568,30-34,M,65,67,67,296413,50,76.43999958,3,1,0.02%,152.88%,25.79%,2548.00%,,,,,,,,
,1121273,22/08/2017,22/08/2017,1178,144569,30-34,M,2,4,4,9370,0,0,1,1,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121274,22/08/2017,22/08/2017,1178,144569,30-34,M,2,4,7,63785,7,11.80000019,6,2,0.01%,168.57%,18.50%,196.67%,,,,,,,,
,1121275,22/08/2017,22/08/2017,1178,144569,30-34,M,2,8,3,118522,14,26.81999981,2,1,0.01%,191.57%,22.63%,1341.00%,,,,,,,,
,1121276,22/08/2017,22/08/2017,1178,144569,30-34,M,2,5,5,240123,38,65.67000115,5,4,0.02%,172.82%,27.35%,1313.40%,,,,,,,,
,1121277,23/08/2017,23/08/2017,1178,144570,30-34,M,7,9,13,169108,20,32.24000025,2,1,0.01%,161.20%,19.06%,1612.00%,,,,,,,,
,1121278,23/08/2017,23/08/2017,1178,144570,30-34,M,7,13,10,1044442,142,245.5999999,22,8,0.01%,172.96%,23.51%,1116.36%,,,,,,,,
,1121279,24/08/2017,24/08/2017,1178,144570,30-34,M,7,10,13,93891,11,17.6400001,5,3,0.01%,160.36%,18.79%,352.80%,,,,,,,,
,1121282,24/08/2017,24/08/2017,1178,144570,30-34,M,7,11,10,185823,25,38.54999936,4,1,0.01%,154.20%,20.75%,963.75%,,,,,,,,
,1121284,24/08/2017,24/08/2017,1178,144571,30-34,M,66,68,70,175631,23,40.75999951,1,0,0.01%,177.22%,23.21%,4076.00%,,,,,,,,
,1121285,24/08/2017,24/08/2017,1178,144571,30-34,M,66,68,70,37187,4,6.370000005,1,0,0.01%,159.25%,17.13%,637.00%,,,,,,,,
,1121286,24/08/2017,24/08/2017,1178,144571,30-34,M,66,67,69,10991,0,0,1,0,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121287,24/08/2017,24/08/2017,1178,144571,30-34,M,66,69,69,344618,51,89.76000047,3,1,0.01%,176.00%,26.05%,2992.00%,,,,,,,,
,1121289,24/08/2017,24/08/2017,1178,144572,35-39,M,10,14,13,98066,9,16.1500001,1,0,0.01%,179.44%,16.47%,1615.00%,,,,,,,,
,1121290,24/08/2017,24/08/2017,1178,144572,35-39,M,10,13,12,770749,100,189.1299984,13,3,0.01%,189.13%,24.54%,1454.85%,,,,,,,,
,1121291,24/08/2017,24/08/2017,1178,144572,35-39,M,10,16,14,52553,5,8.529999852,1,0,0.01%,170.60%,16.23%,853.00%,,,,,,,,
,1121292,23/08/2017,23/08/2017,1178,144572,35-39,M,10,15,16,362296,39,67.77000129,7,3,0.01%,173.77%,18.71%,968.14%,,,,,,,,
,1121293,23/08/2017,23/08/2017,1178,144572,35-39,M,10,16,13,427729,50,96.8999989,4,1,0.01%,193.80%,22.65%,2422.50%,,,,,,,,
,1121296,23/08/2017,23/08/2017,1178,144573,35-39,M,15,17,19,180351,21,37.13000011,1,1,0.01%,176.81%,20.59%,3713.00%,,,,,,,,
,1121297,23/08/2017,23/08/2017,1178,144573,35-39,M,15,16,16,187329,29,53.15999961,2,1,0.02%,183.31%,28.38%,2658.00%,,,,,,,,
,1121300,23/08/2017,23/08/2017,1178,144573,35-39,M,15,16,17,782894,118,192.9299995,5,2,0.02%,163.50%,24.64%,3858.60%,,,,,,,,
,1121302,23/08/2017,23/08/2017,1178,144574,35-39,M,16,17,22,1206533,128,236.1199988,17,6,0.01%,184.47%,19.57%,1388.94%,,,,,,,,
,1121303,23/08/2017,23/08/2017,1178,144574,35-39,M,16,19,21,84494,7,12.57000017,2,0,0.01%,179.57%,14.88%,628.50%,,,,,,,,
,1121304,23/08/2017,23/08/2017,1178,144574,35-39,M,16,17,20,94257,7,12.5800004,1,1,0.01%,179.71%,13.35%,1258.00%,,,,,,,,
,1121309,23/08/2017,23/08/2017,1178,144575,35-39,M,18,24,20,131060,16,28.04999959,2,1,0.01%,175.31%,21.40%,1402.50%,,,,,,,,
,1121310,23/08/2017,23/08/2017,1178,144575,35-39,M,18,21,19,341603,50,83.48000121,4,2,0.01%,166.96%,24.44%,2087.00%,,,,,,,,
,1121311,30/08/2017,30/08/2017,1178,144575,35-39,M,18,20,24,140749,19,30.4799999,1,1,0.01%,160.42%,21.66%,3048.00%,,,,,,,,
,1121312,30/08/2017,30/08/2017,1178,144575,35-39,M,18,19,21,102525,13,20.29999983,2,1,0.01%,156.15%,19.80%,1015.00%,,,,,,,,
,1121316,28/08/2017,28/08/2017,1178,144576,35-39,M,19,23,23,447952,68,131.5799983,8,1,0.02%,193.50%,29.37%,1644.75%,,,,,,,,
,1121317,28/08/2017,28/08/2017,1178,144576,35-39,M,19,25,23,76355,9,14.62999988,2,0,0.01%,162.56%,19.16%,731.50%,,,,,,,,
,1121319,28/08/2017,28/08/2017,1178,144577,35-39,M,20,26,26,256598,38,64.46999931,6,1,0.01%,169.66%,25.12%,1074.50%,,,,,,,,
,1121321,28/08/2017,28/08/2017,1178,144577,35-39,M,20,21,21,127476,21,30.15000057,3,2,0.02%,143.57%,23.65%,1005.00%,,,,,,,,
,1121322,28/08/2017,28/08/2017,1178,144577,35-39,M,20,22,24,237603,37,62.25000024,5,2,0.02%,168.24%,26.20%,1245.00%,,,,,,,,
,1121327,28/08/2017,28/08/2017,1178,144578,35-39,M,21,22,22,271091,42,78.03999984,3,1,0.02%,185.81%,28.79%,2601.33%,,,,,,,,
,1121330,28/08/2017,28/08/2017,1178,144578,35-39,M,21,23,22,21743,2,3.400000095,1,0,0.01%,170.00%,15.64%,340.00%,,,,,,,,
,1121333,28/08/2017,28/08/2017,1178,144579,35-39,M,22,25,25,88970,10,14.8300004,2,0,0.01%,148.30%,16.67%,741.50%,,,,,,,,
,1121334,28/08/2017,28/08/2017,1178,144579,35-39,M,22,24,26,108362,13,22.42999983,1,1,0.01%,172.54%,20.70%,2243.00%,,,,,,,,
,1121335,28/08/2017,28/08/2017,1178,144579,35-39,M,22,25,23,188596,27,44.14000034,3,0,0.01%,163.48%,23.40%,1471.33%,,,,,,,,
,1121336,27/08/2017,27/08/2017,1178,144579,35-39,M,22,24,24,275080,43,69.65999997,4,3,0.02%,162.00%,25.32%,1741.50%,,,,,,,,
,1121337,27/08/2017,27/08/2017,1178,144580,35-39,M,23,28,28,64647,10,16.26999998,1,0,0.02%,162.70%,25.17%,1627.00%,,,,,,,,
,1121338,27/08/2017,27/08/2017,1178,144580,35-39,M,23,27,24,31265,4,5.789999902,1,0,0.01%,144.75%,18.52%,579.00%,,,,,,,,
,1121340,27/08/2017,27/08/2017,1178,144580,35-39,M,23,27,28,140147,24,42.08000016,2,0,0.02%,175.33%,30.03%,2104.00%,,,,,,,,
,1121341,27/08/2017,27/08/2017,1178,144580,35-39,M,23,26,27,223120,40,67.66999984,1,0,0.02%,169.17%,30.33%,6767.00%,,,,,,,,
,1121342,28/08/2017,28/08/2017,1178,144580,35-39,M,23,29,27,104869,18,34.07000089,1,0,0.02%,189.28%,32.49%,3407.00%,,,,,,,,
,1121344,28/08/2017,28/08/2017,1178,144581,35-39,M,24,27,27,165177,23,41.71999967,4,1,0.01%,181.39%,25.26%,1043.00%,,,,,,,,
,1121345,27/08/2017,27/08/2017,1178,144581,35-39,M,24,29,29,84194,11,19.56999981,1,0,0.01%,177.91%,23.24%,1957.00%,,,,,,,,
,1121347,27/08/2017,27/08/2017,1178,144581,35-39,M,24,25,28,220581,31,57.37,1,1,0.01%,185.06%,26.01%,5737.00%,,,,,,,,
,1121350,29/08/2017,29/08/2017,1178,144582,35-39,M,25,27,31,75804,10,17.36999965,2,1,0.01%,173.70%,22.91%,868.50%,,,,,,,,
,1121352,29/08/2017,29/08/2017,1178,144582,35-39,M,25,30,29,368986,59,100.289999,0,0,0.02%,169.98%,27.18%,0.00%,,,,,,,,
,1121353,30/08/2017,30/08/2017,1178,144582,35-39,M,25,30,27,28194,3,3.709999919,2,0,0.01%,123.67%,13.16%,185.50%,,,,,,,,
,1121355,29/08/2017,29/08/2017,1178,144583,35-39,M,26,29,27,99961,14,23.2099998,1,0,0.01%,165.79%,23.22%,2321.00%,,,,,,,,
,1121359,29/08/2017,29/08/2017,1178,144583,35-39,M,26,28,27,7573,0,0,1,0,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121361,30/08/2017,30/08/2017,1178,144584,35-39,M,27,28,33,685781,103,177.8899992,10,1,0.02%,172.71%,25.94%,1778.90%,,,,,,,,
,1121364,30/08/2017,30/08/2017,1178,144584,35-39,M,27,30,28,274222,43,66.7700001,2,1,0.02%,155.28%,24.35%,3338.50%,,,,,,,,
,1121365,30/08/2017,30/08/2017,1178,144584,35-39,M,27,33,31,110503,25,32.67999995,4,0,0.02%,130.72%,29.57%,817.00%,,,,,,,,
,1121367,30/08/2017,30/08/2017,1178,144585,35-39,M,28,31,29,1447755,233,420.5799983,11,8,0.02%,180.51%,29.05%,3823.45%,,,,,,,,
,1121368,30/08/2017,30/08/2017,1178,144585,35-39,M,28,33,31,358987,52,87.55000067,1,0,0.01%,168.37%,24.39%,8755.00%,,,,,,,,
,1121369,30/08/2017,30/08/2017,1178,144585,35-39,M,28,33,31,826205,125,232.3700008,5,1,0.02%,185.90%,28.12%,4647.40%,,,,,,,,
,1121370,29/08/2017,29/08/2017,1178,144585,35-39,M,28,33,32,550954,84,150.1400012,3,0,0.02%,178.74%,27.25%,5004.67%,,,,,,,,
,1121372,29/08/2017,29/08/2017,1178,144585,35-39,M,28,34,34,378350,55,96.48000073,4,0,0.01%,175.42%,25.50%,2412.00%,,,,,,,,
,1121373,29/08/2017,29/08/2017,1178,144586,35-39,M,29,32,33,492784,56,95.5100013,7,4,0.01%,170.55%,19.38%,1364.43%,,,,,,,,
,1121374,29/08/2017,29/08/2017,1178,144586,35-39,M,29,34,35,327158,43,72.3100003,6,2,0.01%,168.16%,22.10%,1205.17%,,,,,,,,
,1121375,29/08/2017,29/08/2017,1178,144586,35-39,M,29,31,35,9921,0,0,1,0,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121377,29/08/2017,29/08/2017,1178,144586,35-39,M,29,34,30,59390,5,9.209999919,5,3,0.01%,184.20%,15.51%,184.20%,,,,,,,,
,1121378,29/08/2017,29/08/2017,1178,144586,35-39,M,29,33,33,1040330,147,254.2500038,13,2,0.01%,172.96%,24.44%,1955.77%,,,,,,,,
,1121379,29/08/2017,29/08/2017,1178,144587,35-39,M,30,31,35,49422,6,11.17000031,1,0,0.01%,186.17%,22.60%,1117.00%,,,,,,,,
,1121380,29/08/2017,29/08/2017,1178,144587,35-39,M,30,35,32,131091,18,34.23000026,3,1,0.01%,190.17%,26.11%,1141.00%,,,,,,,,
,1121381,29/08/2017,29/08/2017,1178,144587,35-39,M,30,31,36,95691,15,25.26000011,1,1,0.02%,168.40%,26.40%,2526.00%,,,,,,,,
,1121390,29/08/2017,29/08/2017,1178,144588,35-39,M,31,32,36,15513,1,1.289999962,1,0,0.01%,129.00%,8.32%,129.00%,,,,,,,,
,1121391,20/08/2017,20/08/2017,1178,144589,35-39,M,32,33,33,382537,63,113.9900012,4,3,0.02%,180.94%,29.80%,2849.75%,,,,,,,,
,1121394,20/08/2017,20/08/2017,1178,144589,35-39,M,32,37,33,461356,64,121.0999982,6,3,0.01%,189.22%,26.25%,2018.33%,,,,,,,,
,1121395,23/08/2017,23/08/2017,1178,144589,35-39,M,32,38,34,392541,53,98.70000017,3,2,0.01%,186.23%,25.14%,3290.00%,,,,,,,,
,1121398,23/08/2017,23/08/2017,1178,144590,35-39,M,36,39,38,35088,5,8.800000072,1,1,0.01%,176.00%,25.08%,880.00%,,,,,,,,
,1121400,23/08/2017,23/08/2017,1178,144590,35-39,M,36,38,41,53933,6,9.929999948,3,1,0.01%,165.50%,18.41%,331.00%,,,,,,,,
,1121403,24/08/2017,24/08/2017,1178,144591,35-39,M,63,65,68,228861,33,53.38999939,4,2,0.01%,161.79%,23.33%,1334.75%,,,,,,,,
,1121405,24/08/2017,24/08/2017,1178,144591,35-39,M,63,66,69,20959,2,3.769999981,1,1,0.01%,188.50%,17.99%,377.00%,,,,,,,,
,1121410,24/08/2017,24/08/2017,1178,144592,35-39,M,64,68,70,24992,2,3.190000057,1,0,0.01%,159.50%,12.76%,319.00%,,,,,,,,
,1121411,24/08/2017,24/08/2017,1178,144592,35-39,M,64,70,65,100351,15,24.17999995,2,1,0.01%,161.20%,24.10%,1209.00%,,,,,,,,
,1121412,24/08/2017,24/08/2017,1178,144592,35-39,M,64,68,70,292448,43,76.89999968,2,1,0.01%,178.84%,26.30%,3845.00%,,,,,,,,
,1121413,23/08/2017,23/08/2017,1178,144592,35-39,M,64,67,69,65060,7,14.5200001,1,1,0.01%,207.43%,22.32%,1452.00%,,,,,,,,
,1121414,23/08/2017,23/08/2017,1178,144592,35-39,M,64,70,66,133316,21,36.17000055,2,0,0.02%,172.24%,27.13%,1808.50%,,,,,,,,
,1121415,23/08/2017,23/08/2017,1178,144593,35-39,M,65,66,71,113501,26,38.44000077,5,4,0.02%,147.85%,33.87%,768.80%,,,,,,,,
,1121418,23/08/2017,23/08/2017,1178,144593,35-39,M,65,71,70,192810,41,61.92999995,4,3,0.02%,151.05%,32.12%,1548.25%,,,,,,,,
,1121421,21/08/2017,21/08/2017,1178,144594,35-39,M,2,8,6,233404,43,70.4100008,2,1,0.02%,163.74%,30.17%,3520.50%,,,,,,,,
,1121422,23/08/2017,23/08/2017,1178,144594,35-39,M,2,7,7,128843,24,37.5999999,2,0,0.02%,156.67%,29.18%,1880.00%,,,,,,,,
,1121423,23/08/2017,23/08/2017,1178,144594,35-39,M,2,5,7,63564,12,20.59000027,2,0,0.02%,171.58%,32.39%,1029.50%,,,,,,,,
,1121425,23/08/2017,23/08/2017,1178,144594,35-39,M,2,8,7,85970,14,24.78000021,1,1,0.02%,177.00%,28.82%,2478.00%,,,,,,,,
,1121428,23/08/2017,23/08/2017,1178,144595,35-39,M,7,9,13,131232,16,29.53999937,1,1,0.01%,184.62%,22.51%,2954.00%,,,,,,,,
,1121429,23/08/2017,23/08/2017,1178,144595,35-39,M,7,13,9,152454,22,37.84999979,1,1,0.01%,172.05%,24.83%,3785.00%,,,,,,,,
,1121430,23/08/2017,23/08/2017,1178,144595,35-39,M,7,10,9,28989,2,2.290000021,1,0,0.01%,114.50%,7.90%,229.00%,,,,,,,,
,1121433,24/08/2017,24/08/2017,1178,144596,35-39,M,66,69,72,80248,15,24.1900003,1,1,0.02%,161.27%,30.14%,2419.00%,,,,,,,,
,1121437,24/08/2017,24/08/2017,1178,144596,35-39,M,66,68,68,38580,5,8.519999981,1,0,0.01%,170.40%,22.08%,852.00%,,,,,,,,
,1121439,25/08/2017,25/08/2017,1178,144597,40-44,M,10,11,15,621591,91,163.36,5,1,0.01%,179.52%,26.28%,3267.20%,,,,,,,,
,1121440,25/08/2017,25/08/2017,1178,144597,40-44,M,10,15,11,250499,36,58.14000005,3,1,0.01%,161.50%,23.21%,1938.00%,,,,,,,,
,1121442,25/08/2017,25/08/2017,1178,144597,40-44,M,10,15,14,131637,18,29.30999982,2,1,0.01%,162.83%,22.27%,1465.50%,,,,,,,,
,1121443,25/08/2017,25/08/2017,1178,144597,40-44,M,10,12,15,463813,69,116.3399996,4,2,0.01%,168.61%,25.08%,2908.50%,,,,,,,,
,1121444,25/08/2017,25/08/2017,1178,144597,40-44,M,10,13,12,211767,35,60.89999914,5,1,0.02%,174.00%,28.76%,1218.00%,,,,,,,,
,1121446,25/08/2017,25/08/2017,1178,144598,40-44,M,15,17,17,163181,26,40.02000093,1,1,0.02%,153.92%,24.52%,4002.00%,,,,,,,,
,1121451,25/08/2017,25/08/2017,1178,144599,40-44,M,16,20,18,1117385,147,260.0699984,11,2,0.01%,176.92%,23.27%,2364.27%,,,,,,,,
,1121452,25/08/2017,25/08/2017,1178,144599,40-44,M,16,21,22,1663441,205,359.4700001,17,6,0.01%,175.35%,21.61%,2114.53%,,,,,,,,
,1121453,25/08/2017,25/08/2017,1178,144599,40-44,M,16,18,17,455248,54,105.7099996,5,2,0.01%,195.76%,23.22%,2114.20%,,,,,,,,
,1121454,25/08/2017,25/08/2017,1178,144599,40-44,M,16,22,20,75589,6,10.66000009,1,1,0.01%,177.67%,14.10%,1066.00%,,,,,,,,
